equipment_id,building_id,equipment_type,system_category,floor_or_zone,manufacturer,model,install_year,rated_power_kw,status,criticality,data_origin
EQ00205,BLD014,Fire Pump,Fire Safety,6,Grundfos,FIR-429,2022,46.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00206,BLD014,FCU,HVAC,5,Carrier,FCU-434,2013,356.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00207,BLD014,AHU,HVAC,7,Siemens,AHU-923,2008,179.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00208,BLD014,Humidity Sensor,BMS,26,Schneider,HUM-817,2009,0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00209,BLD014,Booster Pump,Plumbing,27,Hitachi,BOO-122,2007,42.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00210,BLD014,Split AC,HVAC,5,Toshiba,SPL-227,2008,342.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00211,BLD014,Generator,Electrical,10,Daikin,GEN-850,2014,246.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00212,BLD015,Lift,Vertical Transport,6,Trane,LIF-475,2024,374.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00213,BLD015,Cooling Tower,HVAC,Roof,Daikin,COO-879,2018,59.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00214,BLD015,Split AC,HVAC,21,Hitachi,SPL-578,2023,34.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00215,BLD015,Transformer,Electrical,8,Toshiba,TRA-118,2014,383.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00216,BLD015,Lighting Panel,Lighting,21,ABB,LIG-249,2017,74.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ00217,BLD015,Temperature Sensor,BMS,11,Toshiba,TEM-444,2014,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00218,BLD015,Generator,Electrical,5,Trane,GEN-872,2015,189.5,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00219,BLD015,Chiller,HVAC,15,LS Electric,CHI-566,2020,37.2,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00220,BLD015,Booster Pump,Plumbing,9,LS Electric,BOO-434,2018,322.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00221,BLD015,Lighting Panel,Lighting,8,Siemens,LIG-101,2013,289.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00222,BLD015,Generator,Electrical,4,Hitachi,GEN-120,2026,426.6,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00223,BLD015,Booster Pump,Plumbing,8,Hitachi,BOO-721,2019,271.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00224,BLD015,Chiller,HVAC,11,Panasonic,CHI-644,2014,359.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00225,BLD015,FCU,HVAC,20,Mitsubishi,FCU-895,2020,444.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00226,BLD015,Humidity Sensor,BMS,1,Toshiba,HUM-538,2025,0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00227,BLD015,Split AC,HVAC,6,Toshiba,SPL-979,2017,114.2,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00228,BLD015,Temperature Sensor,BMS,10,Grundfos,TEM-346,2023,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00229,BLD015,Water Pump,Plumbing,4,ABB,WAT-681,2014,404.9,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00230,BLD015,Chiller,HVAC,11,LS Electric,CHI-397,2018,403.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00231,BLD015,Chiller,HVAC,9,Trane,CHI-610,2026,109.7,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00232,BLD015,CO2 Sensor,BMS,17,Mitsubishi,CO2-664,2017,0,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00233,BLD015,Humidity Sensor,BMS,6,Siemens,HUM-830,2014,0,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00234,BLD016,Fire Pump,Fire Safety,13,Mitsubishi,FIR-405,2025,144.5,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00235,BLD016,Cooling Tower,HVAC,Roof,Carrier,COO-625,2026,69.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00236,BLD016,FCU,HVAC,11,Grundfos,FCU-377,2026,59.9,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00237,BLD016,MDB,Electrical,25,LS Electric,MDB-292,2025,131.6,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00238,BLD016,Cooling Tower,HVAC,Roof,Mitsubishi,COO-170,2025,155.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00239,BLD016,MDB,Electrical,3,Toshiba,MDB-767,2025,164.3,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00240,BLD016,Humidity Sensor,BMS,24,Daikin,HUM-899,2026,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00241,BLD016,Transformer,Electrical,23,Hitachi,TRA-294,2026,300.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00242,BLD016,FCU,HVAC,13,ABB,FCU-136,2025,24.4,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00243,BLD016,AHU,HVAC,13,Panasonic,AHU-109,2026,421.1,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00244,BLD016,Water Pump,Plumbing,19,Panasonic,WAT-397,2026,238.3,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00245,BLD016,Chiller,HVAC,26,Daikin,CHI-997,2025,365.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00246,BLD016,Split AC,HVAC,3,Panasonic,SPL-926,2025,335.7,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00247,BLD016,MDB,Electrical,28,Carrier,MDB-511,2025,257.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00248,BLD016,Split AC,HVAC,9,LS Electric,SPL-401,2026,149.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00249,BLD016,Split AC,HVAC,23,Hitachi,SPL-877,2025,344.4,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00250,BLD016,Humidity Sensor,BMS,4,Panasonic,HUM-294,2026,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00251,BLD016,Lighting Panel,Lighting,14,Mitsubishi,LIG-454,2025,364.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ00252,BLD016,Transformer,Electrical,27,Carrier,TRA-582,2025,413.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00253,BLD017,Transformer,Electrical,6,Mitsubishi,TRA-377,2021,317.5,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00254,BLD017,Fire Pump,Fire Safety,1,Schneider,FIR-711,2024,46.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00255,BLD017,AHU,HVAC,6,ABB,AHU-415,2026,178.5,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00256,BLD017,CO2 Sensor,BMS,10,Carrier,CO2-242,2018,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00257,BLD017,Water Pump,Plumbing,6,Trane,WAT-801,2020,444.5,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00258,BLD017,Lighting Panel,Lighting,3,LS Electric,LIG-902,2025,170.0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00259,BLD017,Chiller,HVAC,3,Mitsubishi,CHI-453,2018,86.1,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00260,BLD017,Lighting Panel,Lighting,10,Siemens,LIG-977,2025,82.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00261,BLD017,CO2 Sensor,BMS,5,Schneider,CO2-991,2026,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00262,BLD017,Temperature Sensor,BMS,11,Grundfos,TEM-186,2026,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00263,BLD017,Booster Pump,Plumbing,9,Siemens,BOO-896,2019,437.4,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00264,BLD017,Fire Pump,Fire Safety,8,Carrier,FIR-711,2024,66.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00265,BLD017,Humidity Sensor,BMS,11,Trane,HUM-520,2018,0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00266,BLD017,Fire Pump,Fire Safety,9,Toshiba,FIR-993,2019,170.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ00267,BLD018,Temperature Sensor,BMS,26,Siemens,TEM-943,2019,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00268,BLD018,Booster Pump,Plumbing,3,Siemens,BOO-231,2023,238.1,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00269,BLD018,Fire Pump,Fire Safety,2,ABB,FIR-591,2024,152.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00270,BLD018,Transformer,Electrical,12,Schneider,TRA-179,2018,98.5,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00271,BLD018,Chiller,HVAC,11,Panasonic,CHI-899,2021,173.2,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00272,BLD018,Transformer,Electrical,14,LS Electric,TRA-891,2024,234.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00273,BLD018,Chiller,HVAC,21,ABB,CHI-368,2026,322.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00274,BLD018,FCU,HVAC,13,Panasonic,FCU-106,2024,330.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00275,BLD018,Humidity Sensor,BMS,31,Trane,HUM-185,2023,0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00276,BLD018,AHU,HVAC,17,Schneider,AHU-174,2026,246.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00277,BLD018,Generator,Electrical,12,Carrier,GEN-773,2024,245.7,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00278,BLD019,Split AC,HVAC,2,Hitachi,SPL-278,2013,368.8,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00279,BLD019,Chiller,HVAC,10,Grundfos,CHI-770,2026,76.1,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00280,BLD019,Generator,Electrical,11,Carrier,GEN-207,2011,268.0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00281,BLD019,CO2 Sensor,BMS,25,Toshiba,CO2-853,2014,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00282,BLD019,Lift,Vertical Transport,25,Siemens,LIF-858,2012,353.2,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00283,BLD019,CO2 Sensor,BMS,25,Grundfos,CO2-970,2020,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00284,BLD019,MDB,Electrical,27,Trane,MDB-358,2010,441.6,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00285,BLD019,CO2 Sensor,BMS,13,ABB,CO2-248,2012,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00286,BLD019,MDB,Electrical,22,Mitsubishi,MDB-873,2010,37.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00287,BLD019,AHU,HVAC,17,LS Electric,AHU-878,2014,204.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00288,BLD019,MDB,Electrical,15,Grundfos,MDB-384,2024,362.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00289,BLD019,AHU,HVAC,12,Daikin,AHU-116,2026,357.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00290,BLD019,MDB,Electrical,20,ABB,MDB-797,2010,23.9,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00291,BLD019,Lighting Panel,Lighting,22,Toshiba,LIG-109,2012,120.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00292,BLD019,Humidity Sensor,BMS,19,Trane,HUM-461,2015,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00293,BLD019,FCU,HVAC,20,Panasonic,FCU-861,2020,310.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00294,BLD019,Split AC,HVAC,25,Mitsubishi,SPL-803,2015,447.1,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00295,BLD019,Chiller,HVAC,5,Panasonic,CHI-725,2021,323.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00296,BLD019,Fire Pump,Fire Safety,3,Trane,FIR-887,2010,112.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00297,BLD019,AHU,HVAC,7,LS Electric,AHU-467,2009,224.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00298,BLD020,Generator,Electrical,4,Grundfos,GEN-351,2018,279.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00299,BLD020,Cooling Tower,HVAC,Roof,Carrier,COO-222,2012,399.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00300,BLD020,Generator,Electrical,3,LS Electric,GEN-492,2015,407.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00301,BLD020,Lift,Vertical Transport,8,Panasonic,LIF-851,2010,100.1,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00302,BLD020,Humidity Sensor,BMS,2,LS Electric,HUM-350,2020,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00303,BLD020,Generator,Electrical,10,Schneider,GEN-781,2019,394.5,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00304,BLD020,Temperature Sensor,BMS,9,Mitsubishi,TEM-194,2021,0,Maintenance,Low,SYNTHETIC_VN_REALISTIC
EQ00305,BLD020,Split AC,HVAC,1,Schneider,SPL-860,2012,19.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00306,BLD020,Water Pump,Plumbing,4,Schneider,WAT-682,2011,142.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00307,BLD020,MDB,Electrical,8,Mitsubishi,MDB-455,2020,55.9,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00308,BLD021,Transformer,Electrical,15,Grundfos,TRA-387,2011,158.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00309,BLD021,Water Pump,Plumbing,24,LS Electric,WAT-368,2001,365.2,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00310,BLD021,AHU,HVAC,2,Hitachi,AHU-578,2000,424.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00311,BLD021,Humidity Sensor,BMS,16,Schneider,HUM-200,2002,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00312,BLD021,Booster Pump,Plumbing,13,Schneider,BOO-539,2014,53.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00313,BLD021,Humidity Sensor,BMS,16,Panasonic,HUM-829,2021,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00314,BLD021,Lighting Panel,Lighting,18,Daikin,LIG-654,2025,327.0,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00315,BLD021,Split AC,HVAC,15,Siemens,SPL-205,2012,216.0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00316,BLD021,Cooling Tower,HVAC,Roof,ABB,COO-703,2011,449.1,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00317,BLD021,Fire Pump,Fire Safety,20,Panasonic,FIR-171,2013,415.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00318,BLD021,Temperature Sensor,BMS,4,Trane,TEM-683,2023,0,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00319,BLD021,Water Pump,Plumbing,16,ABB,WAT-331,2014,129.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00320,BLD021,Split AC,HVAC,6,Hitachi,SPL-834,2009,3.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00321,BLD021,Lift,Vertical Transport,23,Toshiba,LIF-945,2000,54.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00322,BLD021,Water Pump,Plumbing,12,Panasonic,WAT-498,2000,160.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00323,BLD021,Generator,Electrical,17,Daikin,GEN-624,2020,356.7,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00324,BLD021,Transformer,Electrical,3,Toshiba,TRA-793,2025,223.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00325,BLD021,Booster Pump,Plumbing,3,ABB,BOO-564,2015,120.4,Active,High,SYNTHETIC_VN_REALISTIC
EQ00326,BLD021,FCU,HVAC,23,Panasonic,FCU-168,2009,68.3,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00327,BLD021,Booster Pump,Plumbing,4,LS Electric,BOO-475,2024,318.9,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00328,BLD022,Split AC,HVAC,19,Daikin,SPL-379,2024,374.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00329,BLD022,Temperature Sensor,BMS,17,ABB,TEM-929,2020,0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00330,BLD022,AHU,HVAC,8,Carrier,AHU-562,2026,76.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ00331,BLD022,Water Pump,Plumbing,5,Grundfos,WAT-688,2011,16.8,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00332,BLD022,Split AC,HVAC,11,Toshiba,SPL-158,2013,236.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ00333,BLD022,Temperature Sensor,BMS,19,Trane,TEM-119,2011,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00334,BLD022,FCU,HVAC,11,LS Electric,FCU-921,2020,400.1,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00335,BLD022,Humidity Sensor,BMS,15,Trane,HUM-179,2015,0,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00336,BLD022,FCU,HVAC,17,ABB,FCU-828,2011,301.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ00337,BLD022,Water Pump,Plumbing,1,Carrier,WAT-663,2012,351.1,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00338,BLD022,Cooling Tower,HVAC,Roof,Carrier,COO-725,2015,282.3,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00339,BLD022,AHU,HVAC,2,Mitsubishi,AHU-727,2021,283.1,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00340,BLD022,Fire Pump,Fire Safety,17,Grundfos,FIR-395,2012,150.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00341,BLD022,Water Pump,Plumbing,1,Trane,WAT-796,2025,9.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00342,BLD022,Generator,Electrical,16,Carrier,GEN-426,2014,340.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00343,BLD022,Chiller,HVAC,15,LS Electric,CHI-964,2023,191.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00344,BLD022,Water Pump,Plumbing,15,Schneider,WAT-455,2012,335.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00345,BLD022,Cooling Tower,HVAC,Roof,Daikin,COO-188,2018,279.0,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00346,BLD022,Humidity Sensor,BMS,16,Hitachi,HUM-430,2011,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00347,BLD022,Temperature Sensor,BMS,15,Panasonic,TEM-450,2017,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00348,BLD023,Cooling Tower,HVAC,Roof,Mitsubishi,COO-796,2013,48.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00349,BLD023,Water Pump,Plumbing,2,Siemens,WAT-128,1999,248.2,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00350,BLD023,Booster Pump,Plumbing,6,Trane,BOO-790,2003,11.6,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00351,BLD023,Fire Pump,Fire Safety,12,Schneider,FIR-344,2015,148.9,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00352,BLD023,MDB,Electrical,16,Siemens,MDB-936,2000,131.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00353,BLD023,Lighting Panel,Lighting,4,Carrier,LIG-843,2021,273.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00354,BLD023,Lift,Vertical Transport,7,Toshiba,LIF-682,2017,15.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00355,BLD023,FCU,HVAC,1,Siemens,FCU-404,2002,334.4,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00356,BLD023,Fire Pump,Fire Safety,15,Hitachi,FIR-615,2007,195.1,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00357,BLD023,CO2 Sensor,BMS,7,Panasonic,CO2-417,2003,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00358,BLD024,Lift,Vertical Transport,4,Siemens,LIF-170,2021,428.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00359,BLD024,Cooling Tower,HVAC,Roof,Carrier,COO-191,2023,335.5,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00360,BLD024,Temperature Sensor,BMS,9,Toshiba,TEM-875,2019,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00361,BLD024,Water Pump,Plumbing,8,ABB,WAT-950,2019,140.0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00362,BLD024,Split AC,HVAC,9,Grundfos,SPL-141,2019,205.8,Active,High,SYNTHETIC_VN_REALISTIC
EQ00363,BLD024,AHU,HVAC,10,LS Electric,AHU-840,2020,232.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00364,BLD024,Humidity Sensor,BMS,7,Grundfos,HUM-318,2023,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00365,BLD024,Lift,Vertical Transport,8,Panasonic,LIF-985,2022,189.5,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00366,BLD024,Lighting Panel,Lighting,4,Hitachi,LIG-968,2023,443.3,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00367,BLD024,Temperature Sensor,BMS,8,Toshiba,TEM-248,2022,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00368,BLD024,Water Pump,Plumbing,8,Daikin,WAT-895,2025,213.2,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00369,BLD024,Fire Pump,Fire Safety,5,Siemens,FIR-272,2020,104.0,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00370,BLD024,Humidity Sensor,BMS,4,Toshiba,HUM-573,2023,0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00371,BLD024,Transformer,Electrical,5,Trane,TRA-210,2024,79.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00372,BLD024,Humidity Sensor,BMS,11,Trane,HUM-591,2024,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00373,BLD024,Lift,Vertical Transport,3,Hitachi,LIF-628,2023,438.7,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00374,BLD025,Water Pump,Plumbing,17,Carrier,WAT-614,2020,93.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00375,BLD025,Split AC,HVAC,8,Grundfos,SPL-546,2021,43.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00376,BLD025,FCU,HVAC,1,Mitsubishi,FCU-496,2024,138.0,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00377,BLD025,Lift,Vertical Transport,3,Daikin,LIF-131,2022,417.0,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00378,BLD025,Lift,Vertical Transport,4,ABB,LIF-859,2016,149.8,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00379,BLD025,Fire Pump,Fire Safety,8,Grundfos,FIR-914,2022,418.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00380,BLD025,Chiller,HVAC,12,Toshiba,CHI-666,2020,69.3,Active,High,SYNTHETIC_VN_REALISTIC
EQ00381,BLD025,FCU,HVAC,4,ABB,FCU-846,2026,204.9,Standby,Low,SYNTHETIC_VN_REALISTIC
EQ00382,BLD025,Generator,Electrical,17,Trane,GEN-548,2024,36.7,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00383,BLD025,Humidity Sensor,BMS,6,Siemens,HUM-561,2016,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00384,BLD025,Cooling Tower,HVAC,Roof,Toshiba,COO-122,2024,184.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00385,BLD025,Temperature Sensor,BMS,5,Grundfos,TEM-812,2026,0,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00386,BLD025,Cooling Tower,HVAC,Roof,Grundfos,COO-295,2024,117.3,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00387,BLD025,Booster Pump,Plumbing,4,Trane,BOO-262,2026,149.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00388,BLD026,Split AC,HVAC,21,Hitachi,SPL-346,2022,191.0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00389,BLD026,Generator,Electrical,24,ABB,GEN-616,2019,121.9,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00390,BLD026,Humidity Sensor,BMS,19,LS Electric,HUM-125,2026,0,Standby,High,SYNTHETIC_VN_REALISTIC
EQ00391,BLD026,Lift,Vertical Transport,22,Hitachi,LIF-173,2025,412.3,Active,Low,SYNTHETIC_VN_REALISTIC
EQ00392,BLD026,Water Pump,Plumbing,21,Toshiba,WAT-213,2020,354.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00393,BLD026,MDB,Electrical,25,LS Electric,MDB-497,2026,219.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00394,BLD026,AHU,HVAC,25,Mitsubishi,AHU-699,2023,132.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00395,BLD026,Lighting Panel,Lighting,30,Carrier,LIG-919,2021,344.1,Active,High,SYNTHETIC_VN_REALISTIC
EQ00396,BLD026,FCU,HVAC,24,Mitsubishi,FCU-612,2022,281.0,Active,High,SYNTHETIC_VN_REALISTIC
EQ00397,BLD026,Chiller,HVAC,4,Siemens,CHI-428,2023,181.1,Standby,Medium,SYNTHETIC_VN_REALISTIC
EQ00398,BLD026,Generator,Electrical,12,LS Electric,GEN-141,2024,228.6,Active,High,SYNTHETIC_VN_REALISTIC
EQ00399,BLD026,AHU,HVAC,21,Grundfos,AHU-196,2025,388.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00400,BLD026,AHU,HVAC,27,LS Electric,AHU-449,2025,253.3,Maintenance,Medium,SYNTHETIC_VN_REALISTIC
EQ00401,BLD026,Water Pump,Plumbing,7,Carrier,WAT-804,2025,196.8,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00402,BLD026,Generator,Electrical,20,Siemens,GEN-624,2020,65.4,Active,Medium,SYNTHETIC_VN_REALISTIC
EQ00403,BLD026,Lighting Panel,Lighting,30,Daikin,LIG-209,2021,101.9,Maintenance,High,SYNTHETIC_VN_REALISTIC
EQ00404,BLD027,FCU,HVAC,13,Grundfos,FCU-640,2025,91.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00405,BLD027,Generator,Electrical,1,Carrier,GEN-753,2012,393.2,Active,High,SYNTHETIC_VN_REALISTIC
EQ00406,BLD027,Generator,Electrical,16,Daikin,GEN-396,2024,397.7,Active,High,SYNTHETIC_VN_REALISTIC
EQ00407,BLD027,Lift,Vertical Transport,5,Carrier,LIF-919,2016,241.9,Active,High,SYNTHETIC_VN_REALISTIC
EQ00408,BLD027,Booster Pump,Plumbing,8,Toshiba,BOO-222,2015,424.5,Active,High,SYNTHETIC_VN_REALISTIC
EQ00409,BLD027,FCU,HVAC,4,Panasonic,FCU-251,2018,298.2,Active,Low,SYNTHETIC_VN_REALISTIC
