fault_id,equipment_id,building_id,fault_timestamp,fault_type,severity,acknowledged,resolved,data_origin
FLT00837,EQ01888,BLD119,2026-06-24 20:00:00,Sensor Drift,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00838,EQ01235,BLD079,2026-01-18 18:00:00,Low Flow,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00839,EQ00479,BLD031,2026-03-20 04:00:00,Valve Stuck,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00840,EQ00885,BLD057,2026-05-03 00:00:00,Valve Stuck,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00841,EQ00953,BLD061,2026-03-31 22:00:00,Abnormal Vibration,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00842,EQ01258,BLD080,2026-09-03 13:00:00,Valve Stuck,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00843,EQ00296,BLD019,2026-04-03 21:00:00,High Temperature,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00844,EQ01445,BLD092,2026-04-06 17:00:00,Valve Stuck,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00845,EQ00229,BLD015,2026-07-03 22:00:00,Low Pressure,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00846,EQ01146,BLD074,2026-06-02 03:00:00,Overcurrent,Critical,No,No,SYNTHETIC_VN_REALISTIC
FLT00847,EQ00245,BLD016,2026-02-16 16:00:00,Sensor Drift,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00848,EQ01812,BLD114,2026-08-30 11:00:00,Low Pressure,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00849,EQ01124,BLD072,2026-05-04 22:00:00,High Temperature,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00850,EQ00888,BLD057,2026-07-20 05:00:00,Low Flow,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00851,EQ00258,BLD017,2026-02-20 21:00:00,High Temperature,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00852,EQ01281,BLD082,2026-05-11 15:00:00,Sensor Drift,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00853,EQ01359,BLD087,2026-07-01 10:00:00,Communication Loss,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00854,EQ01799,BLD114,2026-05-02 23:00:00,Low Flow,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00855,EQ01847,BLD116,2026-03-08 21:00:00,Communication Loss,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00856,EQ00424,BLD028,2026-02-15 14:00:00,High Temperature,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00857,EQ00565,BLD037,2026-06-13 18:00:00,Sensor Drift,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00858,EQ00838,BLD054,2026-07-31 00:00:00,Low Flow,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00859,EQ01130,BLD073,2026-08-22 11:00:00,Low Pressure,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00860,EQ00855,BLD055,2026-02-22 05:00:00,Valve Stuck,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00861,EQ01178,BLD076,2026-09-06 06:00:00,Overcurrent,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00862,EQ01486,BLD094,2026-05-14 15:00:00,Sensor Drift,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00863,EQ00978,BLD062,2026-08-19 06:00:00,Low Flow,Medium,No,No,SYNTHETIC_VN_REALISTIC
FLT00864,EQ00389,BLD026,2026-07-27 17:00:00,Valve Stuck,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00865,EQ01430,BLD091,2026-02-05 07:00:00,High Temperature,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00866,EQ01173,BLD075,2026-08-17 18:00:00,Abnormal Vibration,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00867,EQ01862,BLD117,2026-05-23 18:00:00,Communication Loss,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00868,EQ00832,BLD054,2026-04-23 09:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00869,EQ00558,BLD036,2026-06-08 15:00:00,Overcurrent,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00870,EQ00708,BLD046,2026-04-26 05:00:00,Low Flow,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00871,EQ01689,BLD107,2026-06-14 01:00:00,Sensor Drift,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00872,EQ01874,BLD118,2026-07-01 04:00:00,Sensor Drift,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00873,EQ01087,BLD069,2026-04-11 11:00:00,Overcurrent,Medium,No,No,SYNTHETIC_VN_REALISTIC
FLT00874,EQ00642,BLD042,2026-05-26 00:00:00,Communication Loss,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00875,EQ01486,BLD094,2026-06-28 22:00:00,Low Flow,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00876,EQ00987,BLD063,2026-04-08 22:00:00,Sensor Drift,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00877,EQ01839,BLD116,2026-03-03 23:00:00,Low Flow,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00878,EQ00734,BLD047,2026-08-05 07:00:00,Communication Loss,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00879,EQ00330,BLD022,2026-03-04 23:00:00,Abnormal Vibration,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00880,EQ01319,BLD084,2026-04-19 05:00:00,Communication Loss,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00881,EQ00919,BLD059,2026-06-04 12:00:00,Overcurrent,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00882,EQ00616,BLD040,2026-04-02 19:00:00,Abnormal Vibration,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00883,EQ00478,BLD031,2026-07-02 12:00:00,Low Flow,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00884,EQ01904,BLD119,2026-08-13 18:00:00,Overcurrent,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00885,EQ01486,BLD094,2026-05-17 08:00:00,Sensor Drift,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00886,EQ00711,BLD046,2026-05-28 20:00:00,Sensor Drift,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00887,EQ01069,BLD068,2026-06-12 10:00:00,Valve Stuck,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00888,EQ00654,BLD043,2026-05-16 16:00:00,Communication Loss,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00889,EQ00339,BLD022,2026-07-20 09:00:00,Valve Stuck,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00890,EQ01103,BLD071,2026-05-24 17:00:00,Overcurrent,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00891,EQ01172,BLD075,2026-08-21 13:00:00,Abnormal Vibration,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00892,EQ01407,BLD089,2026-09-03 03:00:00,Communication Loss,Low,No,No,SYNTHETIC_VN_REALISTIC
FLT00893,EQ01244,BLD080,2026-01-12 03:00:00,Overcurrent,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00894,EQ00596,BLD038,2026-06-02 03:00:00,Sensor Drift,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00895,EQ01551,BLD098,2026-06-24 09:00:00,Low Pressure,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00896,EQ00765,BLD049,2026-09-06 01:00:00,Communication Loss,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00897,EQ01030,BLD065,2026-07-16 15:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00898,EQ00909,BLD058,2026-02-25 21:00:00,Low Flow,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00899,EQ01223,BLD079,2026-06-14 00:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00900,EQ01126,BLD072,2026-07-13 01:00:00,Overcurrent,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00901,EQ00739,BLD047,2026-03-21 09:00:00,Communication Loss,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00902,EQ00993,BLD063,2026-05-24 02:00:00,High Temperature,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00903,EQ00229,BLD015,2026-08-05 23:00:00,Low Flow,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00904,EQ00711,BLD046,2026-03-11 23:00:00,Valve Stuck,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00905,EQ00087,BLD006,2026-03-16 00:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00906,EQ00840,BLD054,2026-02-07 13:00:00,Abnormal Vibration,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00907,EQ00218,BLD015,2026-08-03 19:00:00,Sensor Drift,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00908,EQ00926,BLD059,2026-05-20 07:00:00,High Temperature,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00909,EQ00856,BLD055,2026-07-06 06:00:00,Low Flow,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00910,EQ01146,BLD074,2026-05-11 12:00:00,High Temperature,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00911,EQ01409,BLD090,2026-07-16 17:00:00,High Temperature,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00912,EQ01280,BLD082,2026-04-26 17:00:00,Low Flow,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00913,EQ01918,BLD120,2026-02-24 13:00:00,Low Pressure,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00914,EQ01463,BLD093,2026-07-26 00:00:00,Abnormal Vibration,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00915,EQ01298,BLD083,2026-08-16 11:00:00,Valve Stuck,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00916,EQ00536,BLD035,2026-07-06 01:00:00,Communication Loss,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00917,EQ01619,BLD103,2026-09-02 01:00:00,Abnormal Vibration,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00918,EQ00922,BLD059,2026-05-10 06:00:00,Low Flow,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00919,EQ01242,BLD080,2026-01-25 16:00:00,Valve Stuck,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00920,EQ00756,BLD049,2026-06-04 06:00:00,Overcurrent,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00921,EQ01181,BLD076,2026-02-23 17:00:00,Abnormal Vibration,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00922,EQ01001,BLD064,2026-03-19 16:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00923,EQ01584,BLD100,2026-07-07 08:00:00,High Temperature,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00924,EQ00505,BLD033,2026-01-13 06:00:00,High Temperature,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00925,EQ01224,BLD079,2026-02-10 03:00:00,Valve Stuck,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00926,EQ01353,BLD086,2026-02-09 05:00:00,Low Pressure,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00927,EQ01431,BLD091,2026-05-14 22:00:00,Sensor Drift,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00928,EQ01751,BLD111,2026-01-19 10:00:00,High Temperature,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00929,EQ00665,BLD043,2026-01-17 06:00:00,Low Flow,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00930,EQ01848,BLD116,2026-04-26 10:00:00,Valve Stuck,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00931,EQ01900,BLD119,2026-03-17 15:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00932,EQ00757,BLD049,2026-03-24 19:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00933,EQ00116,BLD008,2026-04-07 23:00:00,High Temperature,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00934,EQ00283,BLD019,2026-06-07 16:00:00,Abnormal Vibration,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00935,EQ00573,BLD037,2026-07-29 21:00:00,Overcurrent,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00936,EQ00293,BLD019,2026-05-17 23:00:00,Sensor Drift,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00937,EQ00286,BLD019,2026-03-14 07:00:00,Overcurrent,Medium,No,No,SYNTHETIC_VN_REALISTIC
FLT00938,EQ01212,BLD078,2026-06-02 19:00:00,Low Flow,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00939,EQ01551,BLD098,2026-02-03 03:00:00,Valve Stuck,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00940,EQ01027,BLD065,2026-07-03 14:00:00,Sensor Drift,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00941,EQ00156,BLD011,2026-03-26 03:00:00,Abnormal Vibration,Critical,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00942,EQ00243,BLD016,2026-01-20 15:00:00,Low Pressure,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00943,EQ00452,BLD029,2026-06-16 12:00:00,Communication Loss,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00944,EQ01492,BLD095,2026-04-12 10:00:00,Valve Stuck,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00945,EQ01229,BLD079,2026-01-04 17:00:00,Abnormal Vibration,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00946,EQ01457,BLD093,2026-05-19 16:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00947,EQ00732,BLD047,2026-04-26 09:00:00,Low Pressure,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00948,EQ01346,BLD086,2026-02-04 16:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00949,EQ01263,BLD081,2026-01-17 17:00:00,High Temperature,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00950,EQ01852,BLD117,2026-06-16 19:00:00,Valve Stuck,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00951,EQ00184,BLD013,2026-01-05 06:00:00,High Temperature,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00952,EQ01581,BLD100,2026-07-30 20:00:00,Abnormal Vibration,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00953,EQ00569,BLD037,2026-05-18 17:00:00,Abnormal Vibration,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00954,EQ01398,BLD089,2026-03-29 04:00:00,Low Flow,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00955,EQ01723,BLD110,2026-06-20 06:00:00,Overcurrent,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00956,EQ01382,BLD088,2026-03-28 07:00:00,Overcurrent,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00957,EQ01140,BLD073,2026-04-23 23:00:00,Low Flow,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00958,EQ00606,BLD039,2026-04-03 09:00:00,Overcurrent,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00959,EQ01895,BLD119,2026-06-05 03:00:00,Abnormal Vibration,Critical,No,No,SYNTHETIC_VN_REALISTIC
FLT00960,EQ00525,BLD034,2026-07-20 20:00:00,Low Flow,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00961,EQ00610,BLD039,2026-02-03 11:00:00,Low Flow,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00962,EQ00706,BLD046,2026-08-23 08:00:00,High Temperature,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00963,EQ01077,BLD069,2026-03-10 17:00:00,Low Pressure,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00964,EQ01324,BLD084,2026-02-06 10:00:00,Valve Stuck,Critical,No,No,SYNTHETIC_VN_REALISTIC
FLT00965,EQ01845,BLD116,2026-01-14 04:00:00,Abnormal Vibration,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00966,EQ00751,BLD048,2026-07-24 08:00:00,Sensor Drift,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00967,EQ01206,BLD077,2026-06-02 08:00:00,Low Flow,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00968,EQ00345,BLD022,2026-06-20 02:00:00,Valve Stuck,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00969,EQ01582,BLD100,2026-08-09 10:00:00,Abnormal Vibration,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00970,EQ01218,BLD078,2026-08-09 01:00:00,Low Flow,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00971,EQ00522,BLD034,2026-01-27 17:00:00,Sensor Drift,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00972,EQ00129,BLD009,2026-06-24 03:00:00,Low Pressure,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00973,EQ00671,BLD043,2026-05-06 01:00:00,Low Pressure,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00974,EQ00220,BLD015,2026-08-25 23:00:00,Low Pressure,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00975,EQ01597,BLD101,2026-02-11 00:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00976,EQ01183,BLD076,2026-04-21 14:00:00,Valve Stuck,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00977,EQ01160,BLD074,2026-03-04 03:00:00,Low Pressure,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00978,EQ00890,BLD057,2026-04-01 04:00:00,Low Pressure,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00979,EQ01051,BLD067,2026-02-08 17:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00980,EQ00217,BLD015,2026-05-19 13:00:00,Communication Loss,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00981,EQ00543,BLD035,2026-04-13 07:00:00,High Temperature,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00982,EQ00542,BLD035,2026-06-16 07:00:00,Abnormal Vibration,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00983,EQ00740,BLD047,2026-03-29 22:00:00,Sensor Drift,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00984,EQ00467,BLD030,2026-03-05 11:00:00,Abnormal Vibration,Medium,No,No,SYNTHETIC_VN_REALISTIC
FLT00985,EQ01169,BLD075,2026-05-29 02:00:00,Abnormal Vibration,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00986,EQ00853,BLD055,2026-03-17 20:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00987,EQ00679,BLD044,2026-01-26 08:00:00,High Temperature,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00988,EQ00557,BLD036,2026-08-03 19:00:00,Abnormal Vibration,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00989,EQ01563,BLD099,2026-03-01 16:00:00,Sensor Drift,Low,No,No,SYNTHETIC_VN_REALISTIC
FLT00990,EQ00259,BLD017,2026-07-20 06:00:00,High Temperature,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00991,EQ00046,BLD003,2026-06-28 05:00:00,Sensor Drift,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT00992,EQ01217,BLD078,2026-05-23 13:00:00,High Temperature,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00993,EQ00856,BLD055,2026-04-19 15:00:00,Low Flow,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00994,EQ01837,BLD115,2026-05-20 02:00:00,Sensor Drift,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00995,EQ00903,BLD058,2026-02-01 16:00:00,Valve Stuck,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00996,EQ00689,BLD044,2026-07-06 04:00:00,High Temperature,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00997,EQ01565,BLD099,2026-03-03 00:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT00998,EQ01109,BLD071,2026-03-14 19:00:00,High Temperature,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT00999,EQ01226,BLD079,2026-01-04 12:00:00,Low Flow,Critical,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01000,EQ00282,BLD019,2026-06-16 18:00:00,Communication Loss,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01001,EQ01627,BLD103,2026-02-26 22:00:00,Low Flow,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01002,EQ00250,BLD016,2026-01-09 12:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01003,EQ01162,BLD075,2026-02-05 12:00:00,Abnormal Vibration,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01004,EQ00753,BLD048,2026-06-17 07:00:00,Valve Stuck,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01005,EQ01790,BLD113,2026-08-13 07:00:00,Valve Stuck,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01006,EQ00777,BLD050,2026-06-04 10:00:00,High Temperature,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01007,EQ00072,BLD005,2026-08-20 06:00:00,Overcurrent,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01008,EQ00432,BLD028,2026-08-09 05:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01009,EQ00485,BLD031,2026-07-24 05:00:00,Overcurrent,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01010,EQ00882,BLD057,2026-01-04 14:00:00,Low Pressure,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01011,EQ00489,BLD031,2026-03-26 14:00:00,Sensor Drift,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01012,EQ01381,BLD088,2026-06-22 13:00:00,Low Flow,High,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01013,EQ01851,BLD117,2026-07-27 13:00:00,Abnormal Vibration,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01014,EQ01651,BLD105,2026-07-24 03:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01015,EQ00820,BLD053,2026-01-06 19:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01016,EQ01548,BLD098,2026-01-17 18:00:00,High Temperature,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01017,EQ01374,BLD088,2026-07-08 07:00:00,Valve Stuck,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01018,EQ00955,BLD061,2026-05-13 02:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01019,EQ00490,BLD031,2026-04-24 21:00:00,Overcurrent,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01020,EQ00298,BLD020,2026-07-27 04:00:00,Communication Loss,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01021,EQ01407,BLD089,2026-05-22 02:00:00,Sensor Drift,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01022,EQ00318,BLD021,2026-03-11 00:00:00,Valve Stuck,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01023,EQ00929,BLD059,2026-05-26 02:00:00,Communication Loss,Low,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01024,EQ01699,BLD108,2026-06-12 06:00:00,Low Flow,Low,No,No,SYNTHETIC_VN_REALISTIC
FLT01025,EQ01781,BLD113,2026-04-09 22:00:00,Abnormal Vibration,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01026,EQ01600,BLD102,2026-02-01 00:00:00,Overcurrent,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01027,EQ00712,BLD046,2026-03-20 08:00:00,Abnormal Vibration,Low,No,No,SYNTHETIC_VN_REALISTIC
FLT01028,EQ01785,BLD113,2026-01-21 01:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01029,EQ01379,BLD088,2026-03-12 01:00:00,Low Flow,Low,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01030,EQ01506,BLD096,2026-01-17 09:00:00,High Temperature,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01031,EQ00659,BLD043,2026-06-15 17:00:00,Low Pressure,Critical,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01032,EQ01862,BLD117,2026-02-19 17:00:00,Overcurrent,High,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01033,EQ00757,BLD049,2026-08-18 12:00:00,Valve Stuck,Low,No,No,SYNTHETIC_VN_REALISTIC
FLT01034,EQ00653,BLD043,2026-01-01 14:00:00,Low Pressure,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01035,EQ01766,BLD112,2026-02-25 08:00:00,Communication Loss,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01036,EQ00985,BLD063,2026-04-12 00:00:00,Overcurrent,Medium,No,Yes,SYNTHETIC_VN_REALISTIC
FLT01037,EQ00062,BLD005,2026-01-30 12:00:00,Low Pressure,Low,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01038,EQ01872,BLD118,2026-01-09 13:00:00,Low Flow,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01039,EQ01514,BLD096,2026-01-17 16:00:00,High Temperature,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01040,EQ01887,BLD119,2026-08-28 21:00:00,High Temperature,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01041,EQ01851,BLD117,2026-06-07 15:00:00,High Temperature,High,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01042,EQ01146,BLD074,2026-06-15 01:00:00,High Temperature,Medium,Yes,No,SYNTHETIC_VN_REALISTIC
FLT01043,EQ00166,BLD012,2026-04-23 05:00:00,Communication Loss,Medium,No,No,SYNTHETIC_VN_REALISTIC
FLT01044,EQ00250,BLD016,2026-07-16 20:00:00,Abnormal Vibration,Medium,Yes,Yes,SYNTHETIC_VN_REALISTIC
FLT01045,EQ01613,BLD103,2026-08-26 01:00:00,Low Pressure,High,No,Yes,SYNTHETIC_VN_REALISTIC
